id,Date,Count,Hour,Hotness,Humidity,Wind Speed,Visibility,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Working Day
3621,04/08/2018,234,5:00,302.2,62,7.56,1835,0,0,0,Summer,NO,YES
3622,03/04/2018,454,23:00,288,94,5.76,163,0,0,0,Spring,NO,YES
3623,03/07/2018,2398,20:00,301.8,72,3.24,2000,0.11,0,0,Summer,NO,YES
3624,12/05/2018,207,4:00,288,61,2.88,867,0,0,0,Spring,NO,YES
3625,14/10/2018,1990,17:00,291.2,43,8.28,1925,0.68,0,0,Autumn,NO,YES
3626,01/08/2018,1061,7:00,301.2,68,1.8,1748,0.27,0,0,Summer,NO,YES
3627,22/09/2018,1604,20:00,293.4,52,4.32,2000,0,0,0,Autumn,NO,YES
3628,13/03/2018,986,20:00,286.9,77,5.4,1010,0,0,0,Spring,NO,YES
3629,12/09/2018,215,4:00,291,59,5.4,2000,0,0,0,Autumn,NO,YES
3630,26/09/2018,335,7:00,289.3,62,7.2,2000,0.01,0,0,Autumn,NO,YES
3631,21/05/2018,2214,17:00,295.2,45,8.64,2000,0.83,0,0,Spring,NO,YES
3632,21/11/2018,571,23:00,276.9,46,7.2,1904,0,0,0,Autumn,NO,YES
3633,18/12/2017,76,13:00,272.1,84,4.32,333,0.09,0,5,Winter,NO,YES
3634,26/02/2018,512,21:00,276.3,36,5.04,1110,0,0,0,Winter,NO,YES
3635,05/08/2018,188,5:00,300.3,84,2.88,1067,0,0,0,Summer,NO,YES
3636,24/01/2018,121,22:00,257.8,45,14.4,2000,0,0,0.7,Winter,NO,YES
3637,22/10/2018,1104,9:00,284.9,50,3.96,1529,0.75,0,0,Autumn,NO,YES
3638,08/09/2018,1944,20:00,295.8,45,7.2,2000,0,0,0,Autumn,NO,YES
3639,13/06/2018,2088,14:00,299.6,50,8.64,1119,2.95,0,0,Summer,NO,YES
3640,21/07/2018,684,2:00,299.4,72,0.72,1766,0,0,0,Summer,NO,YES
3641,19/10/2018,2631,18:00,289.6,40,8.64,2000,0.11,0,0,Autumn,NO,YES
3642,03/05/2018,361,0:00,281.7,86,11.16,2000,0,0,0,Spring,NO,YES
3643,25/03/2018,502,20:00,283.7,70,10.08,236,0,0,0,Spring,NO,YES
3644,04/03/2018,273,11:00,283.1,88,2.52,453,0.34,0,0,Spring,NO,YES
3645,26/01/2018,116,14:00,260.9,27,9,1879,1.25,0,0.4,Winter,NO,YES
3646,26/02/2018,416,9:00,271.9,53,3.24,1308,0.72,0,0,Winter,NO,YES
3647,30/03/2018,1045,20:00,287.3,63,9.36,936,0,0,0,Spring,NO,YES
3648,06/11/2018,0,10:00,284.7,62,1.8,521,0.77,0,0,Autumn,NO,NO
3649,20/05/2018,524,8:00,287.1,38,3.6,2000,0.72,0,0,Spring,NO,YES
3650,22/07/2018,526,9:00,303.5,54,3.24,1907,1.71,0,0,Summer,NO,YES
3651,30/08/2018,1473,17:00,299.8,73,9.36,916,0.37,0,0,Summer,NO,YES
3652,07/01/2018,278,12:00,274.1,34,3.24,1455,0.6,0,0,Winter,NO,YES
3653,04/10/2018,0,16:00,298.1,41,3.6,2000,1.22,0,0,Autumn,NO,NO
3654,03/11/2018,0,1:00,281.5,61,0.72,1273,0,0,0,Autumn,NO,NO
3655,19/11/2018,968,16:00,282.7,43,9.72,1012,0.37,0,0,Autumn,NO,YES
3656,14/10/2018,1056,11:00,289.2,41,3.6,878,2.11,0,0,Autumn,NO,YES
3657,29/08/2018,648,12:00,300.4,72,15.12,1989,0.54,0,0,Summer,NO,YES
3658,11/07/2018,634,9:00,298.6,96,2.16,450,0.41,0,0,Summer,NO,YES
3659,07/03/2018,411,21:00,280.9,56,5.04,1975,0,0,0,Spring,NO,YES
3660,19/10/2018,1512,20:00,287.2,56,6.48,2000,0,0,0,Autumn,NO,YES
3661,26/08/2018,348,23:00,293.8,84,3.24,1078,0,0.5,0,Summer,NO,YES
3662,09/05/2018,34,1:00,284.3,58,4.68,2000,0,0,0,Spring,NO,YES
3663,22/11/2018,133,5:00,272.6,39,2.88,2000,0,0,0,Autumn,NO,YES
3664,03/12/2017,545,17:00,279.7,82,5.4,358,0.05,0,0,Winter,NO,YES
3665,08/08/2018,920,9:00,303.2,66,5.04,1131,1.48,0,0,Summer,NO,YES
3666,16/12/2017,252,12:00,268.9,28,13.68,1998,1.08,0,0,Winter,NO,YES
3667,12/02/2018,200,22:00,268.8,57,6.12,2000,0,0,0,Winter,NO,YES
3668,07/11/2018,767,14:00,288.5,68,5.04,693,1.15,0,0,Autumn,NO,YES
3669,18/12/2017,32,3:00,267.7,76,3.6,767,0,0.3,0.5,Winter,NO,YES
3670,13/12/2017,271,21:00,264.7,39,3.6,2000,0,0,0,Winter,NO,YES
3671,06/07/2018,1024,11:00,296.9,59,7.56,2000,1.08,0,0,Summer,NO,YES
3672,01/10/2018,1087,13:00,290.6,49,16.92,2000,1.89,0,0,Autumn,NO,YES
3673,07/12/2017,102,3:00,274.9,91,5.04,218,0,0,0.9,Winter,NO,YES
3674,15/10/2018,171,3:00,284.3,85,0,907,0,0,0,Autumn,NO,YES
3675,27/02/2018,213,1:00,275.1,44,3.24,1107,0,0,0,Winter,NO,YES
3676,01/06/2018,265,4:00,291.1,76,6.48,561,0,0,0,Summer,NO,YES
3677,31/01/2018,63,6:00,269.9,80,2.52,1215,0,0,3.5,Winter,NO,YES
3678,17/04/2018,237,2:00,281.4,45,3.24,1987,0,0,0,Spring,NO,YES
3679,29/06/2018,1552,23:00,296.5,83,5.04,436,0,0,0,Summer,NO,YES
3680,28/11/2018,1536,18:00,279.3,25,7.2,1653,0,0,0,Autumn,NO,YES
3681,23/05/2018,32,0:00,288.8,97,8.64,181,0,3.5,0,Spring,NO,YES
3682,05/01/2018,446,17:00,272.4,45,11.88,1827,0.24,0,0,Winter,NO,YES
3683,30/03/2018,739,11:00,290.8,26,9.36,1822,2.37,0,0,Spring,NO,YES
3684,20/03/2018,418,10:00,280.4,35,12.6,1990,1.81,0,0,Spring,NO,YES
3685,27/07/2018,507,14:00,307.1,57,6.48,667,1.13,0,0,Summer,NO,YES
3686,20/02/2018,79,5:00,271.2,82,4.68,375,0,0,0,Winter,NO,YES
3687,19/12/2017,195,15:00,271.7,26,10.8,2000,0.91,0,2.1,Winter,NO,YES
3688,26/03/2018,415,10:00,283,70,3.6,187,1.57,0,0,Spring,NO,YES
3689,12/04/2018,1273,16:00,291.8,23,15.12,1956,2.39,0,0,Spring,NO,YES
3690,25/02/2018,189,1:00,271.6,43,2.16,1791,0,0,0,Winter,NO,YES
3691,14/11/2018,1239,21:00,282.8,52,1.8,1255,0,0,0,Autumn,NO,YES
3692,12/07/2018,517,2:00,299.3,84,1.08,1361,0,0,0,Summer,NO,YES
3693,22/10/2018,513,6:00,282.2,65,2.88,1689,0,0,0,Autumn,NO,YES
3694,23/05/2018,2001,20:00,289.7,61,6.84,2000,0.05,0,0,Spring,NO,YES
3695,16/11/2018,1303,19:00,281.7,78,9,460,0,0,0,Autumn,NO,YES
3696,25/04/2018,206,3:00,280.1,60,1.08,2000,0,0,0,Spring,NO,YES
3697,29/09/2018,1752,13:00,297.9,40,5.04,2000,2.75,0,0,Autumn,NO,YES
3698,24/11/2018,241,13:00,275.6,83,6.84,1774,0.84,0,6,Autumn,NO,YES
3699,22/06/2018,1284,9:00,297.2,47,4.32,822,1.94,0,0,Summer,NO,YES
3700,01/04/2018,579,0:00,285.1,70,2.88,1050,0,0,0,Spring,NO,YES
3701,11/06/2018,807,6:00,291.6,61,2.88,2000,0.03,0,0,Summer,NO,YES
3702,01/01/2018,225,12:00,274.5,20,10.08,1992,1.03,0,0,Winter,YES,YES
3703,16/10/2018,2716,18:00,289.9,47,5.04,1637,0.11,0,0,Autumn,NO,YES
3704,22/10/2018,1464,16:00,292.7,34,5.76,688,0.88,0,0,Autumn,NO,YES
3705,11/11/2018,711,20:00,281.2,53,2.16,1621,0,0,0,Autumn,NO,YES
3706,24/01/2018,124,11:00,259.9,25,13.68,1964,0.96,0,0.9,Winter,NO,YES
3707,16/07/2018,1285,23:00,299.6,75,5.4,1996,0,0,0,Summer,NO,YES
3708,13/02/2018,211,23:00,275.4,59,11.52,2000,0,0,0,Winter,NO,YES
3709,01/11/2018,2254,18:00,284.8,43,4.68,1995,0.03,0,0,Autumn,NO,YES
3710,14/07/2018,1433,17:00,304.5,53,13.32,1974,2.02,0,0,Summer,NO,YES
3711,11/08/2018,266,4:00,300.4,69,3.6,2000,0,0,0,Summer,NO,YES
3712,13/04/2018,368,6:00,281.3,35,1.08,2000,0,0,0,Spring,NO,YES
3713,19/07/2018,1017,16:00,306.7,43,9.72,1890,2.55,0,0,Summer,NO,YES
3714,29/07/2018,456,8:00,301.6,63,2.88,1867,1,0,0,Summer,NO,YES
3715,30/10/2018,881,12:00,281.5,34,5.4,1892,2.21,0,0,Autumn,NO,YES
3716,29/07/2018,760,16:00,309,33,5.04,2000,1.97,0,0,Summer,NO,YES
3717,23/03/2018,638,22:00,278.3,63,6.48,591,0,0,0,Spring,NO,YES
3718,13/01/2018,215,14:00,271.2,62,2.52,936,0.55,0,0,Winter,NO,YES
3719,15/07/2018,1847,19:00,304.2,62,7.56,1852,0.63,0,0,Summer,NO,YES
3720,29/03/2018,711,14:00,293.2,47,8.64,541,2.3,0,0,Spring,NO,YES
3721,29/07/2018,630,14:00,308.4,43,5.04,2000,2.48,0,0,Summer,NO,YES
3722,23/03/2018,128,3:00,274.9,81,3.96,525,0,0,0,Spring,NO,YES
3723,10/07/2018,534,6:00,293.7,97,3.24,2000,0.02,0,0,Summer,NO,YES
3724,02/08/2018,459,2:00,304.5,68,0,1504,0,0,0,Summer,NO,YES
3725,08/08/2018,1079,7:00,301.2,82,5.4,985,0.19,0,0,Summer,NO,YES
3726,06/07/2018,558,2:00,295.8,65,6.48,2000,0,0,0,Summer,NO,YES
3727,03/04/2018,664,10:00,291.9,66,7.2,1298,0.85,0,0,Spring,NO,YES
3728,24/08/2018,208,1:00,298.7,80,7.2,2000,0,0.2,0,Summer,NO,YES
3729,24/11/2018,30,7:00,274.2,87,6.84,77,0,0,1.3,Autumn,NO,YES
3730,16/11/2018,1692,8:00,280,64,2.88,683,0.03,0,0,Autumn,NO,YES
3731,18/02/2018,191,22:00,272.7,34,5.76,1981,0,0,0,Winter,NO,YES
3732,31/12/2017,227,23:00,270.4,40,2.16,2000,0,0,0,Winter,YES,YES
3733,20/03/2018,661,9:00,278.7,38,14.04,1985,0.98,0,0,Spring,NO,YES
3734,04/10/2018,0,9:00,289.7,58,6.48,1821,1.22,0,0,Autumn,NO,NO
3735,06/06/2018,1400,12:00,300.3,51,10.08,703,3.16,0,0,Summer,YES,YES
3736,26/07/2018,628,13:00,305.4,54,2.52,896,1.41,0,0,Summer,NO,YES
3737,21/02/2018,784,18:00,274.8,16,12.24,2000,0.31,0,0,Winter,NO,YES
3738,26/04/2018,239,3:00,284.3,66,3.6,1506,0,0,0,Spring,NO,YES
3739,28/11/2018,1540,8:00,275.1,29,3.96,1337,0.02,0,0,Autumn,NO,YES
3740,21/08/2018,2830,18:00,303.3,56,6.12,2000,0.8,0,0,Summer,NO,YES
3741,09/03/2018,509,13:00,280.5,44,7.2,1526,1.24,0,0,Spring,NO,YES
3742,10/11/2018,1379,17:00,287.8,47,4.68,787,0.35,0,0,Autumn,NO,YES
3743,03/09/2018,443,11:00,296.7,86,2.16,1798,0.31,0,0,Autumn,NO,YES
3744,07/11/2018,1062,20:00,286.3,77,5.76,833,0,0,0,Autumn,NO,YES
3745,14/07/2018,945,11:00,302,65,7.2,1642,2.22,0,0,Summer,NO,YES
3746,09/12/2017,127,7:00,267.5,56,2.88,1950,0,0,0,Winter,NO,YES
3747,08/07/2018,1517,14:00,300.1,41,5.04,1941,3.24,0,0,Summer,NO,YES
3748,20/06/2018,1002,10:00,295.2,70,11.16,740,1.44,0,0,Summer,NO,YES
3749,15/12/2017,247,23:00,271.7,60,9,792,0,0,0,Winter,NO,YES
3750,17/08/2018,2130,20:00,301.4,40,6.12,1887,0,0,0,Summer,NO,YES
3751,21/08/2018,49,4:00,298.3,70,24.84,925,0,0.4,0,Summer,NO,YES
3752,30/11/2018,1527,8:00,271.5,68,3.96,1286,0.02,0,0,Autumn,NO,YES
3753,04/06/2018,1243,9:00,296.3,37,1.44,1336,1.28,0,0,Summer,NO,YES
3754,09/09/2018,395,3:00,290.4,57,2.16,2000,0,0,0,Autumn,NO,YES
3755,31/12/2017,32,4:00,272.8,87,12.6,246,0,0,1.2,Winter,YES,YES
3756,14/11/2018,2200,18:00,285.2,47,9.36,1427,0.01,0,0,Autumn,NO,YES
3757,16/08/2018,1384,17:00,306.8,37,7.92,2000,1.74,0,0,Summer,NO,YES
3758,20/04/2018,970,14:00,298.9,28,7.92,808,2.92,0,0,Spring,NO,YES
3759,16/10/2018,1867,19:00,288.5,63,6.12,1774,0,0,0,Autumn,NO,YES
3760,24/06/2018,1754,17:00,303.9,34,9,1640,1.79,0,0,Summer,NO,YES
3761,14/04/2018,664,0:00,287.8,27,7.56,2000,0,0,0,Spring,NO,YES
3762,18/12/2017,62,12:00,271.2,83,4.32,351,0.09,1.1,5.1,Winter,NO,YES
3763,20/01/2018,259,10:00,275.1,60,4.32,1005,0.3,0,0,Winter,NO,YES
3764,11/12/2017,241,13:00,267.6,32,18.36,1986,1.24,0,0,Winter,NO,YES
3765,03/04/2018,867,9:00,291.3,67,8.64,1375,0.55,0,0,Spring,NO,YES
3766,23/03/2018,901,16:00,285.2,24,10.08,1655,1.98,0,0,Spring,NO,YES
3767,28/06/2018,344,3:00,295.4,86,2.16,618,0,0,0,Summer,NO,YES
3768,09/10/2018,0,22:00,289.7,55,6.84,2000,0,0,0,Autumn,YES,NO
3769,14/04/2018,70,13:00,281.8,93,6.12,597,0.38,0,0,Spring,NO,YES
3770,08/02/2018,253,12:00,271.5,35,4.32,1551,1.9,0,0,Winter,NO,YES
3771,25/05/2018,201,5:00,287.3,75,2.16,635,0,0,0,Spring,NO,YES
3772,10/01/2018,40,3:00,266.9,70,3.96,2000,0,0.3,0.8,Winter,NO,YES
3773,19/01/2018,381,15:00,278.4,25,8.64,1686,0.9,0,0,Winter,NO,YES
3774,01/07/2018,30,13:00,294.2,97,3.96,760,0.2,3.5,0,Summer,NO,YES
3775,31/10/2018,994,15:00,285,35,10.8,1908,1.72,0,0,Autumn,NO,YES
3776,19/07/2018,798,13:00,305.6,47,9.72,1641,3.36,0,0,Summer,NO,YES
3777,23/04/2018,37,20:00,282.4,95,5.76,740,0,1,0,Spring,NO,YES
3778,01/04/2018,983,21:00,289.9,81,6.84,472,0,0,0,Spring,NO,YES
3779,04/03/2018,289,19:00,284.2,81,8.28,1614,0,0,0,Spring,NO,YES
3780,12/04/2018,1319,20:00,287.2,15,9.36,2000,0,0,0,Spring,NO,YES
3781,01/07/2018,211,4:00,295.7,85,2.52,1547,0,0,0,Summer,NO,YES
3782,19/06/2018,317,5:00,292.4,77,2.88,831,0,0,0,Summer,NO,YES
3783,10/08/2018,696,13:00,307.2,41,6.12,2000,2.31,0,0,Summer,NO,YES
3784,10/03/2018,328,0:00,275.1,74,5.04,970,0,0,0,Spring,NO,YES
3785,27/05/2018,2307,17:00,296.5,32,11.52,1925,1.01,0,0,Spring,NO,YES
3786,27/03/2018,618,14:00,292.4,45,7.2,624,2.05,0,0,Spring,NO,YES
3787,05/07/2018,933,14:00,301.3,67,10.8,1242,1.73,0,0,Summer,NO,YES
3788,04/06/2018,351,2:00,293.1,49,2.88,1978,0,0,0,Summer,NO,YES
3789,25/01/2018,152,16:00,263.4,31,9.36,1973,0.66,0,0.5,Winter,NO,YES
3790,28/02/2018,419,9:00,279.2,55,8.64,478,0.13,0,0,Winter,NO,YES
3791,17/11/2018,195,4:00,274.7,74,6.12,1226,0,0,0,Autumn,NO,YES
3792,23/01/2018,96,0:00,267.7,77,13.68,894,0,0,1,Winter,NO,YES
3793,28/03/2018,258,6:00,282.6,84,2.52,301,0,0,0,Spring,NO,YES
3794,01/09/2018,1440,20:00,299.9,49,7.56,2000,0,0,0,Autumn,NO,YES
3795,11/10/2018,1054,15:00,286,39,13.32,2000,1.09,0,0,Autumn,NO,YES
3796,13/08/2018,151,4:00,300.1,91,3.24,585,0,0,0,Summer,NO,YES
3797,17/12/2017,204,18:00,268.3,37,6.48,2000,0.01,0,0,Winter,NO,YES
3798,19/06/2018,369,3:00,292.9,69,5.04,1179,0,0,0,Summer,NO,YES
3799,06/08/2018,797,8:00,301.7,86,5.04,532,0.32,0.5,0,Summer,NO,YES
3800,18/01/2018,506,18:00,275,39,7.56,1259,0.01,0,0,Winter,NO,YES
3801,10/01/2018,31,4:00,266.4,72,7.92,2000,0,0,0.8,Winter,NO,YES
3802,24/01/2018,192,9:00,257.2,27,12.24,2000,0.2,0,0.9,Winter,NO,YES
3803,11/11/2018,685,19:00,281.7,52,2.88,1590,0,0,0,Autumn,NO,YES
3804,16/12/2017,159,21:00,265.9,39,11.52,2000,0,0,0,Winter,NO,YES
3805,22/10/2018,1244,7:00,281.9,67,2.88,1557,0,0,0,Autumn,NO,YES
3806,22/03/2018,107,3:00,274.3,87,6.12,822,0,0,0,Spring,NO,YES
3807,14/07/2018,787,8:00,299.1,74,2.52,1254,0.87,0,0,Summer,NO,YES
3808,08/10/2018,711,0:00,285.3,44,2.88,2000,0,0,0,Autumn,NO,YES
3809,01/04/2018,1362,17:00,291,72,6.48,559,0.47,0,0,Spring,NO,YES
3810,11/09/2018,910,0:00,293.1,52,5.4,2000,0,0,0,Autumn,NO,YES
3811,11/05/2018,941,20:00,289.7,52,3.24,1328,0,0,0,Spring,NO,YES
3812,19/06/2018,1700,16:00,299.1,46,10.8,1728,1.55,0,0,Summer,NO,YES
3813,25/11/2018,420,0:00,275.7,86,4.32,422,0,0,3,Autumn,NO,YES
3814,07/07/2018,567,7:00,292.6,57,5.76,2000,0.42,0,0,Summer,NO,YES
3815,05/03/2018,85,7:00,276.8,87,7.92,2000,0,0,0,Spring,NO,YES
3816,01/01/2018,310,16:00,276,28,9,1864,0.51,0,0,Winter,YES,YES
3817,16/09/2018,852,19:00,294.2,87,9.72,479,0.01,0,0,Autumn,NO,YES
3818,28/07/2018,248,5:00,301.1,84,1.8,754,0,0,0,Summer,NO,YES
3819,04/02/2018,98,20:00,264.8,28,12.6,2000,0,0,0,Winter,NO,YES
3820,07/11/2018,555,10:00,284.9,84,3.24,482,0.2,0,0,Autumn,NO,YES
3821,16/02/2018,243,15:00,277,26,12.6,2000,1.75,0,0,Winter,YES,YES
3822,16/10/2018,854,10:00,287.4,45,2.16,1206,1.28,0,0,Autumn,NO,YES
3823,30/01/2018,47,5:00,261.7,53,5.76,1979,0,0,0,Winter,NO,YES
3824,14/06/2018,1557,20:00,295.6,74,4.32,1594,0.01,0,0,Summer,NO,YES
3825,26/05/2018,1441,13:00,300.8,31,7.2,1326,3.29,0,0,Spring,NO,YES
3826,28/04/2018,1945,16:00,293.4,25,16.92,1990,2.45,0,0,Spring,NO,YES
3827,28/04/2018,1351,21:00,286.9,37,3.96,1751,0,0,0,Spring,NO,YES
3828,06/12/2017,379,7:00,268.8,77,0,1741,0,0,0.3,Winter,NO,YES
3829,31/01/2018,96,1:00,271.4,81,3.96,1141,0,0,3.5,Winter,NO,YES
3830,12/08/2018,526,11:00,305.8,49,10.08,2000,2.87,0,0,Summer,NO,YES
3831,17/02/2018,34,3:00,268.5,28,10.8,2000,0,0,0,Winter,YES,YES
3832,17/05/2018,17,20:00,294.3,97,10.08,388,0,12.5,0,Spring,NO,YES
3833,19/03/2018,12,3:00,279.5,88,3.24,276,0,0.3,0,Spring,NO,YES
3834,12/12/2017,65,5:00,261.4,45,10.08,1951,0,0,0,Winter,NO,YES
3835,31/10/2018,1907,8:00,276.7,67,6.48,1987,0.15,0,0,Autumn,NO,YES
3836,12/01/2018,173,14:00,265.8,28,8.28,1990,1.14,0,0,Winter,NO,YES
3837,08/10/2018,1117,11:00,290.9,39,4.68,1873,2.06,0,0,Autumn,NO,YES
3838,15/02/2018,166,19:00,273.1,21,10.44,2000,0,0,0,Winter,YES,YES
3839,04/05/2018,1857,17:00,291.1,30,16.56,1925,1.86,0,0,Spring,NO,YES
3840,02/05/2018,294,23:00,282.5,90,12.96,1017,0,1,0,Spring,NO,YES
3841,09/10/2018,0,10:00,287.8,51,3.6,1998,1.07,0,0,Autumn,YES,NO
3842,26/08/2018,1596,19:00,295.7,69,6.84,2000,0.08,0,0,Summer,NO,YES
3843,08/05/2018,430,1:00,289,64,3.6,1600,0,0,0,Spring,NO,YES
3844,11/01/2018,177,20:00,261.4,49,6.48,1953,0,0,0,Winter,NO,YES
3845,14/12/2017,282,13:00,269.2,32,3.24,1827,0.52,0,0,Winter,NO,YES
3846,10/10/2018,152,5:00,286.6,89,9.72,990,0,0,0,Autumn,NO,YES
3847,29/03/2018,106,5:00,285.7,83,2.88,392,0,0,0,Spring,NO,YES
3848,02/05/2018,376,14:00,290.5,94,1.08,436,0.35,0,0,Spring,NO,YES
3849,06/10/2018,1761,19:00,292.7,72,2.16,2000,0,0,0,Autumn,NO,YES
3850,20/10/2018,1813,16:00,293.9,20,7.2,1976,1.35,0,0,Autumn,NO,YES
3851,13/10/2018,374,3:00,280.6,78,2.52,1614,0,0,0,Autumn,NO,YES
3852,21/10/2018,936,10:00,286.4,46,2.88,1718,1.61,0,0,Autumn,NO,YES
3853,12/10/2018,1142,7:00,278.3,73,2.52,2000,0.01,0,0,Autumn,NO,YES
3854,15/06/2018,2460,17:00,299.1,45,5.04,2000,1.26,0,0,Summer,NO,YES
3855,23/02/2018,321,21:00,279,79,9.72,306,0,0,0,Winter,NO,YES
3856,31/01/2018,188,22:00,268.8,48,3.6,2000,0,0,1.6,Winter,NO,YES
3857,03/04/2018,696,11:00,292,67,6.84,1062,0.52,0,0,Spring,NO,YES
3858,29/09/2018,1037,0:00,289.6,69,3.6,2000,0,0,0,Autumn,NO,YES
3859,15/12/2017,285,7:00,266,63,2.16,865,0,0,0,Winter,NO,YES
3860,31/03/2018,1010,21:00,286.3,48,5.76,1582,0,0,0,Spring,NO,YES
3861,30/08/2018,846,9:00,298,92,3.96,782,0.39,0,0,Summer,NO,YES
3862,12/11/2018,888,12:00,285.3,37,2.88,1690,1.93,0,0,Autumn,NO,YES
3863,18/08/2018,262,5:00,295,58,3.6,2000,0,0,0,Summer,NO,YES
3864,07/05/2018,1912,20:00,293.9,61,9.72,1523,0.01,0,0,Spring,NO,YES
3865,30/07/2018,623,11:00,306.2,46,5.04,1968,2.16,0,0,Summer,NO,YES
3866,19/03/2018,271,16:00,281.9,63,10.8,1614,0.28,0,0,Spring,NO,YES
3867,16/07/2018,703,6:00,297,85,3.24,1569,0.02,0,0,Summer,NO,YES
3868,20/11/2018,1818,8:00,273.3,53,3.24,1971,0.05,0,0,Autumn,NO,YES
3869,07/11/2018,526,7:00,283.8,91,4.68,216,0,0,0,Autumn,NO,YES
3870,01/05/2018,855,23:00,292.8,73,3.24,442,0,0,0,Spring,YES,YES
3871,04/03/2018,468,15:00,284.7,81,4.32,616,0.53,0,0,Spring,NO,YES
3872,06/05/2018,1639,19:00,292,70,2.52,2000,0.33,0,0,Spring,NO,YES
3873,16/06/2018,2435,21:00,296.7,64,6.12,1707,0,0,0,Summer,NO,YES
3874,10/07/2018,1352,21:00,298.1,86,1.08,870,0,0,0,Summer,NO,YES
3875,21/07/2018,1655,20:00,304.5,53,6.48,2000,0.08,0,0,Summer,NO,YES
3876,27/04/2018,427,6:00,282.9,66,5.4,931,0,0,0,Spring,NO,YES
3877,28/06/2018,2288,8:00,297.2,73,3.6,1581,0.96,0,0,Summer,NO,YES
3878,16/06/2018,1166,10:00,294.8,46,3.24,1927,2.46,0,0,Summer,NO,YES
3879,15/10/2018,209,5:00,284.1,79,1.08,1140,0,0,0,Autumn,NO,YES
3880,16/11/2018,699,10:00,282.4,55,0.36,570,0.49,0,0,Autumn,NO,YES
3881,08/04/2018,141,3:00,275,50,7.2,2000,0,0,0,Spring,NO,YES
3882,14/10/2018,1029,22:00,286.5,71,6.12,1711,0,0,0,Autumn,NO,YES
3883,08/01/2018,316,18:00,274.5,70,9,638,0,0,0,Winter,NO,YES
3884,08/02/2018,99,6:00,263.7,61,2.52,1684,0,0,0,Winter,NO,YES
3885,06/11/2018,0,21:00,286,76,3.24,231,0,0,0,Autumn,NO,NO
3886,02/04/2018,1218,16:00,296,47,14.76,1417,2,0,0,Spring,NO,YES
3887,27/07/2018,619,11:00,305.7,56,6.84,1034,2.57,0,0,Summer,NO,YES
3888,04/04/2018,1374,20:00,285.8,56,7.2,2000,0,0,0,Spring,NO,YES
3889,30/07/2018,663,12:00,306.6,48,5.76,2000,1.89,0,0,Summer,NO,YES
3890,27/01/2018,195,16:00,269.3,25,9.36,1839,0.74,0,0,Winter,NO,YES
3891,06/06/2018,2104,17:00,300.4,48,9.72,1084,1.8,0,0,Summer,YES,YES
3892,04/08/2018,953,0:00,303,61,6.12,1794,0,0,0,Summer,NO,YES
3893,20/03/2018,297,0:00,279.3,42,11.88,2000,0,0,0,Spring,NO,YES
3894,10/05/2018,0,6:00,284.4,80,3.6,885,0.02,0,0,Spring,NO,NO
3895,28/01/2018,72,2:00,265.2,51,6.84,1627,0,0,0,Winter,NO,YES
3896,19/03/2018,91,6:00,279.5,88,4.32,417,0,0.2,0,Spring,NO,YES
3897,07/04/2018,123,2:00,274.8,81,10.44,325,0,0,0,Spring,NO,YES
3898,14/05/2018,581,0:00,285.7,89,4.32,340,0,0,0,Spring,NO,YES
3899,01/08/2018,853,9:00,305.4,53,2.52,1264,1.69,0,0,Summer,NO,YES
3900,30/04/2018,1019,13:00,296.3,45,6.48,684,2.96,0,0,Spring,NO,YES
3901,12/10/2018,1902,17:00,289.3,39,6.12,1969,0.8,0,0,Autumn,NO,YES
3902,18/11/2018,682,21:00,280.1,52,2.88,1516,0,0,0,Autumn,NO,YES
3903,15/03/2018,411,17:00,283.9,98,4.68,222,0.09,0,0,Spring,NO,YES
3904,28/01/2018,38,4:00,265.4,37,5.76,1966,0,0,0,Winter,NO,YES
3905,28/10/2018,916,13:00,285.1,75,4.32,1775,0.99,0,0,Autumn,NO,YES
3906,13/03/2018,572,23:00,286.4,81,9.36,958,0,0,0,Spring,NO,YES
3907,28/11/2018,808,16:00,282.6,17,10.8,1706,0.77,0,0,Autumn,NO,YES
3908,22/09/2018,96,4:00,291.9,88,2.88,1226,0,0,0,Autumn,NO,YES
3909,20/02/2018,356,12:00,277,23,12.6,1785,2.03,0,0,Winter,NO,YES
3910,28/03/2018,1035,21:00,287.2,70,2.88,723,0,0,0,Spring,NO,YES
3911,28/05/2018,1881,22:00,294.1,54,2.16,2000,0,0,0,Spring,NO,YES
3912,02/12/2017,167,3:00,269.5,81,7.92,1221,0,0,0,Winter,NO,YES
3913,19/06/2018,1224,12:00,298.8,48,5.4,1487,2.31,0,0,Summer,NO,YES
3914,24/05/2018,1863,17:00,296.4,38,9.72,1885,1.76,0,0,Spring,NO,YES
3915,20/07/2018,1896,8:00,299.6,70,4.68,1062,1.01,0,0,Summer,NO,YES
3916,08/04/2018,59,5:00,274.3,51,5.76,2000,0,0,0,Spring,NO,YES
3917,01/03/2018,239,11:00,273.8,52,16.56,1035,2.2,0,0,Spring,YES,YES
3918,04/12/2017,248,23:00,267.2,44,8.64,2000,0,0,0,Winter,NO,YES
3919,26/04/2018,1891,19:00,288.2,45,11.88,1138,0.24,0,0,Spring,NO,YES
3920,03/04/2018,430,1:00,290.1,72,6.12,1353,0,0,0,Spring,NO,YES
3921,22/03/2018,674,14:00,284.4,30,11.16,1672,2.82,0,0,Spring,NO,YES
